temp,pressure,time,flow,defects,tool_age,temp_sq,sensor_g1_1,sensor_g1_2,sensor_g1_3,sensor_g1_4,sensor_g1_5,sensor_g1_6,sensor_g2_1,sensor_g2_2,sensor_g2_3,sensor_g2_4,sensor_g2_5,sensor_g2_6,sensor_g3_1,sensor_g3_2,sensor_g3_3,sensor_g3_4,sensor_g3_5,sensor_g3_6,sensor_g4_1,sensor_g4_2,sensor_g4_3,sensor_g4_4,sensor_g4_5,sensor_g4_6,sensor_g5_1,sensor_g5_2,sensor_g5_3,sensor_g5_4,sensor_g5_5,sensor_g5_6,sensor_g6_1,sensor_g6_2,sensor_g6_3,sensor_g6_4,sensor_g6_5,sensor_g6_6,sensor_g7_1,sensor_g7_2,sensor_g7_3,sensor_g7_4,sensor_g7_5,sensor_g7_6,sensor_g8_1,sensor_g8_2,sensor_g8_3,sensor_g8_4,sensor_g8_5,sensor_g8_6,sensor_g9_1,sensor_g9_2,sensor_g9_3,sensor_g9_4,sensor_g9_5,sensor_g9_6,sensor_g10_1,sensor_g10_2,sensor_g10_3,sensor_g10_4,sensor_g10_5,sensor_g10_6,sensor_g11_1,sensor_g11_2,sensor_g11_3,sensor_g11_4,sensor_g11_5,sensor_g11_6,sensor_g12_1,sensor_g12_2,sensor_g12_3,sensor_g12_4,sensor_g12_5,sensor_g12_6,sensor_g13_1,sensor_g13_2,sensor_g13_3,sensor_g13_4,sensor_g13_5,sensor_g13_6,sensor_g14_1,sensor_g14_2,sensor_g14_3,sensor_g14_4,sensor_g14_5,sensor_g14_6,sensor_g15_1,sensor_g15_2,sensor_g15_3,sensor_g15_4,sensor_g15_5,sensor_g15_6,sensor_g16_1,sensor_g16_2,sensor_g16_3,sensor_g16_4,sensor_g16_5,sensor_g16_6,yield
455.0147618402898,115.49293379878459,40.33286941389812,44.4915235769993,3.0,115.0972961626396,207038.43349257563,-1.6580965413538822,-2.1997506725295306,-1.523002371802216,-0.8505451534525348,-2.0253419774267694,-1.4244351233278327,-1.177170297418244,-1.3403149294846213,-0.6952016895378778,-1.7186846833258955,-1.6637234796439122,-0.9437750309968176,-2.2765848682259295,-2.1290478149798697,-1.4507669426997039,-1.6177389161567381,-2.0556187611088883,-2.7349263988907975,-1.2218161127765028,-0.7215947877869284,-0.9535198023708746,-1.0016689872484053,-0.629044234963097,-0.3584882512444739,1.718859364704359,1.625931017563253,1.7786821595199218,1.1866565456675633,1.0262939984118435,1.1444341051848699,-1.1745072338257017,-1.0459644362390514,-1.461300925555709,-0.6275651140660519,-0.996468958141818,-1.5430776780443063,0.39931883299749643,1.0069400951877476,0.5122261611282616,0.50254899479182,1.1609803126197216,0.5906094620733251,-0.523018982554364,-0.3548458178247824,-1.0771127958253044,-1.0559581567703404,-1.623442764926381,-2.4082992000889325,0.29636501416576233,0.15790708736879872,0.1225742774721238,0.48438061352609674,0.2699481401513829,0.7518377163517181,-0.25053191081685494,-0.6911128381581632,-0.48383682226998037,0.45312409764725314,-0.8586599620262818,-0.6800239280890163,0.5546485417224739,-0.9775780094960452,-0.6721654554839989,-0.14284848865100494,-0.357309433773408,0.44361891153549904,0.8911350167690588,0.6720162754365169,0.6834382948687098,0.41124931006212195,0.42802667294234437,0.6229462293864421,1.4337623318075257,2.066094324154697,2.497863356419899,2.121404275777159,1.7150033445608945,1.2779624779381178,0.9839007141026789,0.5867693456978118,0.36666876353959454,0.2560699045751821,-0.0025951513046512664,-0.44089747994824113,-0.07103527905446302,-0.12390391230522879,0.15258344484803557,-0.23820808723921041,0.10111785444065335,0.0712583439639009,-1.4932101380363534,-0.8181022413914698,-0.17554918796015073,-1.021375167468643,-0.7073801130663326,-1.5952509990905188,80.4024589806019
458.58494645010165,107.28554034134906,35.69250032069129,38.98594254028976,3.0,172.2228349432165,210300.1531106426,0.5647339893115448,0.6232097317582193,0.6631451778388471,0.8488990021247333,0.14401226823268076,0.21066613308255405,0.36290451380248184,0.010960990613026966,-0.4354368582099586,0.2585568611596231,-0.5440809924723002,-0.17377914158843322,0.963317812611543,0.8679979535482012,1.266806791772493,1.121759403650733,1.4916856591348266,0.9353446242180153,0.1397299729124227,0.03718131729289644,0.007550654237443,0.0013020044632470612,0.3008770619297532,-0.4224592062058212,2.165386082443336,2.5158862234255297,1.4762150792631914,1.5357922662394299,1.6012371039406412,2.1192351950347814,-2.290934155238089,-2.2257692961050024,-2.031948421123896,-1.7868673327657736,-1.5576218115578646,-2.109768140503859,-0.6843677415170366,-0.15418668089657594,-0.33518703634409436,0.07901093585251923,-0.6134062705779053,-0.3943476662689789,1.1853760523442434,1.3589096837456416,0.7248125047771821,0.8105410604474118,0.8229830845514196,0.23566704622705215,-0.4191419462845881,0.04919785084858874,-0.33308997356874764,-0.05182955921033261,-0.44279968230843814,-0.22677381101389538,-0.8961142078415167,-0.6678826512523082,-0.7793051521217261,-0.38630721327264567,-0.15735963238554207,-0.9498331778935053,0.2128275805663299,0.15275144292998272,-0.4883577870920766,0.337895935873262,-0.6801229630372565,0.2538011093885833,-1.479310658622946,-1.4307796219501623,-1.461606974270205,-0.991892716802389,-1.127564147824243,-1.0005136746012346,-0.05764024572847157,0.6233424026479887,0.0867138497231547,-0.2815188837894481,0.031190783030878452,0.3446847092033092,2.9846323550130083,2.314584523936419,2.418933948290126,2.394216088380448,2.1041080178333207,2.5632169296010434,1.4728525058098982,1.4257942666610435,1.7063961014138016,0.23848393690185254,0.5953793482089322,1.091210478770006,-0.950689110317794,-1.3294277325646904,-0.8131629763230741,-0.8092537768592396,-1.3973311786486566,-0.34754569959142956,81.920885548926
451.7103457356534,109.74404793654162,38.92261181511838,42.851398553699696,2.0,212.21453150567496,204042.23644462353,-0.9003307235898731,-1.0608685112407867,-1.2371239201672195,-1.0414181647762304,-0.7979522958507044,-1.0341748840408105,0.12742878798174562,-0.9740527416259678,-0.6381601536390223,-0.5521015260137488,-0.2952845865559359,-0.7210006479048268,0.6384821590683019,0.7090996466706903,1.0227355676049146,0.7535011838083812,1.465193377795749,0.44229752504353703,-0.9757377819400954,-0.8165270164217563,-0.45350396332727466,-0.9363664538294357,-1.02329693445926,-0.6250175465506151,-0.48015960631443855,-0.5243213124337283,-0.8281816462112304,-1.149857012169404,-0.31219341757267877,-1.0570474918161277,1.0145634202546554,0.05502449561614586,0.857696052611631,0.376766813619701,1.57919505998903,1.4549184407166478,0.43188591534604265,0.7534872001075448,1.6003679141208078,0.969321168473282,0.8487605475832964,0.914183306986944,-0.2332680462541596,-0.08217553396781618,0.2138655404995647,-0.6615256939368042,-0.5253243994017772,0.2987961511488603,-1.1541226918747804,-1.359843992923799,-1.0336861843283178,-1.6185528050841258,-1.1147029927427374,-1.6114197236958083,-1.9107669002070828,-1.947179792275632,-1.8234110770788212,-1.3955423898805193,-1.9394239108385847,-1.960765980603437,-0.4581405006090956,-0.8688585039431583,-0.5912316802127542,-0.4736651418527428,-0.975768708545592,-0.4958165087312252,-2.8942039878419212,-2.2212080979742597,-2.213059643002214,-2.8643961104700773,-2.403683018414974,-2.2362369015079095,-0.007950596728879433,0.6900813716176287,0.734282580007804,0.36412512874559533,0.870539323191105,0.6738459770662182,-0.9358917271295288,-0.4017912806886239,-0.7423441636896132,-0.896871746785697,-0.5572562268224232,-0.9772647425205636,0.5547910677632573,1.2923323973711789,0.5165382596458631,0.4424136628860071,0.3090705136664332,0.7434718599083461,1.4683154227842259,2.0208181736733395,2.541369619728844,1.4602864998541087,1.3047863895987426,2.4465527697730396,76.0431171662108
444.3128979349127,106.03351798398478,39.28696494647081,46.95126472520008,1.0,232.08007754692392,197413.95127132017,1.0295474612935833,0.5430788656145469,0.4335639506032066,1.3706527439623297,1.4597916407561242,1.2501336278938766,-0.8816099715113953,-1.5726852514464498,-0.635711535303062,-1.2278517788327337,-1.5904746444980742,-1.3433869005101828,0.8961541867784718,0.5339967972063872,1.1786048271650702,0.47109834113730353,1.0580733953859818,0.9598005312803924,0.70288897443924,1.3381235627861634,1.4637024876495563,0.8522365878031939,0.8363661742156419,1.0972360028366557,-0.7080214624909835,-1.1846255641489796,-0.8465444416597493,-1.1563666798268875,-0.7592835887798006,-0.7116004152540372,-1.3703729988581654,-1.1287686709741096,-1.092160335047944,-1.2998348428476483,-1.1426811382915611,-1.0851295620319064,-0.05594757220615942,-0.20202656121578744,-0.8337338948709505,0.2812611007639002,-0.03712002372429832,0.018887927650383912,-1.1234254095085197,-1.2383312427332662,-1.591342343492606,-0.8456283224147593,-1.8145151194506293,-1.5142323640720574,1.5669725732090942,1.323748144203858,0.7865639825067372,1.3404182413898207,1.5387506570679943,1.6784502583941987,-2.6289790470513528,-2.3292741294394337,-3.049523329980386,-2.4168356702660794,-2.3102196333113594,-2.493591857426496,-0.727675842022186,-0.9878123813139701,-1.0072880869478213,-1.6716984993343027,-0.5833991740092297,-0.9021358119295153,-0.6112762722399068,-0.4642468915918696,-0.18100592743760863,-0.18327798324836367,0.06290548591465295,-1.2704306131259593,-0.36675872918734875,0.12275367507512205,-0.1899988602027257,-0.38560514086870445,-0.33427996852116526,-0.4159010947300301,-0.3083389054792415,0.316520726748436,-0.3641163251850045,-0.19169292104931931,0.08752145963457046,0.14077945160306224,-0.013506824745804336,-0.18715942779249523,0.33920513335560654,0.186680724869645,-0.03860681871737015,0.5483588391616909,-0.4788121021226751,-0.6196255458557323,-0.004765234822856568,-0.7159750450340394,-0.2261944577167856,-0.5753843500872123,86.10021741391846
449.5439505779393,106.86963450139902,44.752376868849275,40.24476855327651,5.0,149.387046600413,202089.76350122073,1.6401459564487189,1.018835520513782,1.046278337300155,0.7078681777204052,1.4957759610999637,1.5654151123775024,-2.2744732937417247,-2.6432671931442338,-1.8829577169287892,-2.931947774756295,-1.6149662062927346,-1.8933313469301594,-0.7754680644350107,-0.133581981536088,-0.04348715967432134,0.004640880186103538,-0.9150927263524713,0.049052530633271765,-1.1599047451704012,-1.3033360721167715,-0.6301070689004453,-0.00978177839779526,-0.1730740957058554,-0.7984467677712855,-0.5562270975143149,-0.03853638337631607,-0.13226983094284603,0.30976115852253183,-0.046910701096033625,0.9718588030356473,-0.11750572399772666,0.5648790730736444,-0.024624856056954247,0.056815981214028755,0.3362976580117139,0.4362950530205499,-1.029371699410283,-0.8143944761901027,-0.7981084305726386,-0.7539427586467554,-1.258836124024513,-0.7647186028452023,-0.9936687576438492,0.38424157520077107,-0.5273964983827195,-0.11908941073048818,-0.36406786060704144,-0.9335537433045962,0.7209291730238301,1.0662026300368628,0.9749306543043079,0.19359838807767915,0.5951531132350535,0.44243824186900255,-0.0860267656028445,0.48175065224629565,0.16455900425090716,0.5415996976207529,0.7295917922503112,0.383648388380375,0.011304663435614537,-1.0910509367399974,-0.29465913892032447,-0.531098582876753,-0.6242458173953528,-0.9384887517999518,1.954860225474392,2.0312621306910517,2.0010451026225136,2.2182088287386574,2.2929872149097403,1.7860647240894045,2.3423003714592117,2.4376756646465587,2.467545062064333,2.9092224384183756,2.8668813141820486,2.1555601871642334,-1.539276172335232,-1.9231467434169964,-1.2479750912271923,-2.4469584761124814,-1.6203760755518521,-1.6930784421737046,0.46052630533737,0.21751740107045192,0.3719007724011004,0.7268024425184914,-0.14019457534420632,0.26240593183698735,2.9396396867197696,2.9427038995453416,2.247189249482814,2.521239212900082,2.7394626615238806,2.6189737915301237,75.16035998383046
443.10024134004243,103.61137424174414,41.33770824156406,47.21668263480384,3.0,201.51249763090647,196337.82387560385,0.6356365447855806,1.0158559669857217,0.8414228480312134,0.5729564616433256,0.5276188677843628,0.7775436134120968,0.436992839204641,-0.16796616028151984,0.2787255059672962,0.5249937646224088,0.588492787567628,0.25955932514207714,-0.3663831683704331,0.09738732240315509,-0.49798859263912687,-0.3689069872633549,-0.2536738741598938,0.19546051147961888,0.2694474575708513,-0.08666434862702704,-0.42987944458651167,-1.1861371271363068,-0.6879738037990754,-0.15495471637860214,-0.6029012424219462,0.2417444619804526,0.26518521634545755,-0.5634773971633009,-0.4717045193650229,-0.21980764803291092,-0.315164093102396,-0.4812817580163067,-1.076400805118642,-0.5169164142438736,-0.7314314938606206,-0.6126440780010378,0.5275517958357588,0.5113021958090103,0.1432992577525305,0.9728569246996968,1.1138608363991347,0.16440526600736172,-0.03664450785680651,-0.009494998980574265,-0.6435440709380846,-0.3181025243803265,-0.50182754723023,0.41128918578580437,-0.7915669134929247,-0.2223524724342548,-0.7981121284068117,-0.6429334124409717,-0.9210153390667477,-0.33313837612898706,-0.8429258196798077,-1.334852174228823,-0.8960157016276871,-0.7760914942555324,-1.4727105567955525,-0.681806375401987,0.26929749257908264,-0.381604184991717,0.14107521908592352,0.4643468549594323,0.28567327549345384,-0.07968681114290994,-0.8855738294945686,-0.905061030939047,-0.4923786124170425,-1.1569618087178595,0.0799772216088146,-1.424976912589195,0.21682959932245074,-0.697408600592742,0.0590993173795516,-0.6285535781175187,-0.08324077025867284,-0.20501542302264988,0.739252089602569,1.151783346832285,1.0434811506971162,1.8249327662200359,1.323581123327847,1.6337091628453986,0.4663350055775669,0.3778353075296251,-0.24004430585283454,0.5233616593862542,0.28271583294271496,0.7598552393826421,0.11143738082658111,0.6125610642265927,1.0050210525130288,0.4236396167913025,0.6338192343500207,0.037783896896046776,78.18052022227887
455.7217232311693,116.28534656857197,39.97777987918934,45.01171344754539,1.0,160.54549630542144,207682.28902478644,0.10289654548220595,0.2915969880340166,0.2650615696840538,-0.2975672498500636,0.4383497488793978,0.32095533540797955,0.34304650050262364,0.36671681211938106,0.30300207736854134,0.38500074081381397,-0.1564985689202333,0.6969801846673218,-0.354774012428268,-0.277090785731091,-0.22109389540326368,0.4535184769673464,0.007918967356861595,0.45724062499082574,-0.495458252869561,-0.7428571751322911,-0.2428194733806985,-0.21260728923167133,-0.3363090066468875,-0.035596183661406156,0.8165298581064436,0.2607118965015401,0.5777161815821711,0.3893307442290548,0.42836889333152717,1.2945223092023976,-1.725759362605716,-1.8061301902766198,-1.5309188693409974,-0.7370252295009214,-1.292975550772866,-0.8393970326266782,0.4758282371550494,1.252452922514282,1.1060631629645394,1.076071718343631,1.3890371673177417,0.9591138107943107,-0.16313387992202913,-0.1977855975155499,-0.06717249441411766,-0.03917373476848308,-0.316674062574198,0.43355170714724917,-1.282894347836986,-0.009323553869989953,-0.24344131990190565,0.519082949419155,-0.1287083710423882,-0.2914711249372919,-0.440807489567482,-0.396971786686757,-0.9615408068142064,-0.18859236142287678,-0.48467954745006,0.006621568483788198,-1.2440607261515289,-0.29974998890000737,-0.5043715911720124,-0.5759978741384576,-0.573598540449638,-0.8928554988062005,-0.6301162706753258,0.3919076552024754,0.3584337949899558,-0.07708008253157325,-0.2208464987377252,0.4612150645901707,-0.8950423245082568,-1.0227172842447654,-0.9057496325476224,-1.24850205163432,-0.7072496512729807,-0.39814191426534734,1.6324516859270404,1.213899940275157,0.910043061660767,1.1105549250397175,1.244238127248948,1.3288186209235449,-1.0872642361597638,-0.4306839069512864,-0.5799575429863428,-0.38202477126820783,-0.4545906755432156,-1.094399581885997,-2.062393974220054,-2.4095759389860816,-2.545827230947417,-2.4947864611079287,-2.5413810859291415,-2.3226208022956696,84.78839667722288
471.0825829466544,109.22956213396994,46.11587999164376,40.86814722504723,2.0,188.43297929608957,221918.7999556915,-0.2948591832684779,-0.4016204950272748,-0.8809210405201502,-0.22830765972181533,-0.5370740648967337,-0.9230957871300733,-2.3818212492198843,-2.475291369173319,-1.7204888977274497,-2.240771690589771,-2.2196469987369,-2.136244826152622,0.14899678529624116,-0.10508169677287861,-0.35740142827313887,-0.5513171543712442,-0.14783501188071654,0.08881637084937609,1.0527422150608132,1.368386402143718,1.1254975659649107,1.2201200082304826,0.9381924198767345,0.6950565574636547,0.8775528117598679,0.5748021658314473,0.7039930536935979,0.5448310367479362,0.4294934819463446,0.4942330861738714,-1.1044108934604258,-1.335963365794482,-1.6621130368843604,-1.4014168599788004,-1.4624891514270868,-1.3184965177896701,-0.17163118472853534,-1.338643046219263,-0.804211091770936,-0.9170647333220521,-0.6198214030652922,-1.6900616417810745,1.5558261826152056,1.902176478563054,1.8543034217703078,1.9119690075302593,1.5603016091435586,2.205899557953714,-0.36001279128090047,0.243397413965477,0.9164628327726532,0.3412668824258624,0.18891739834530208,1.0940554436707188,-0.41180177290014613,-0.10416518809430837,0.21977681149724593,0.3733091050136864,0.5787034038455219,0.2425965875642036,0.9738117791464276,0.9069642732791016,0.3348916378403577,1.4458160203032913,1.0976412487248144,1.0713066210023061,2.029902274330252,2.775452014770715,2.416631538574608,2.770496109713444,2.4156472172317462,2.6180431530950354,1.2313053350968266,1.105081566955394,1.2635562276617467,1.2767493472873863,1.566804673419873,1.4990108383377967,0.18287705418384143,-0.25930634740293146,0.1490982549433262,0.15868198048073923,0.2711085741487851,0.1295258900389034,0.5954333377918279,1.0442824547841574,-0.03397148533912969,0.962696816985485,-0.03235744462344292,0.595385691193318,1.0299697512726085,0.1041412457019355,0.9241264360065242,1.1931355419814444,0.9565499777549245,0.6774024745538492,80.8026682085413
449.09352177738407,114.82960809364404,37.77900828094541,42.49520818572298,2.0,170.7535921738273,201684.99130241375,-0.11524917807079782,-0.7393721648736308,-0.8547043152458838,-0.4050295069370855,-0.7916006949334609,-0.0419700205444522,-0.9366465665360181,-1.4616738201583424,-1.554063659370208,-1.0463292463655836,-1.5378642937278175,-1.9111127183137768,0.3589690363878789,-0.10338512345228898,0.23145613675232438,-0.5879998784564745,0.02954538337585014,-0.14143148275106135,-1.177152675949016,-0.9262927479802676,-0.37893772768390577,-0.8888960840612958,-1.013190288635269,-1.0572082683305668,-0.4217249724864658,-0.17415319350760994,-0.5221390018489217,0.20330462413381445,-0.028514742218262973,0.11386803153674048,-0.05594414096146895,-0.507656875707478,0.3091444879347804,0.4140297612880953,-0.1084801574483731,-0.0662713365880115,2.0321155173993164,2.5651492106190883,2.2096058155895335,1.879895347415917,1.7373853306931768,2.6131638363277196,-0.4813170581817451,-0.8120299066638416,-0.8259411805188329,-0.7914652549742663,-0.804773122414648,-0.9757477406256185,0.3355070981335348,-0.7988914907240037,-0.12487068550073327,-0.24538220976465136,-0.7627388752600694,-0.13236801878065133,-0.1545695869102088,-0.35587501876415883,-0.0040888968911606816,-0.08629451915766917,-0.2593325951499913,0.17107978180314296,-0.39656519760862147,0.2830659247422833,1.2231652513109972,0.4250016415966106,0.5167552486338907,0.1873979717325708,0.7887052610220422,0.4765416991266802,1.1028037527258574,0.9387631563597525,0.9955729100150106,1.0355322543083747,-0.030977062207070027,-0.13006877403784567,0.139152465620635,-0.08109992556711393,-0.2143650791795188,-0.4820235448917406,-0.9569762573926714,-1.1806347291493022,-0.5445719848951794,-1.3164870580242085,-0.35834135483375096,-0.3372544459543238,-1.405408886647449,-1.21094237950972,-1.7735570919384358,-1.6780177740720938,-2.338894328550143,-1.855566990596251,-0.5796392162056472,-0.8645474421919267,-0.7249255092995353,-0.40060823431145176,-0.9793794902110103,-0.7163203167340245,81.39502609549038
447.55430120216073,110.0666229845663,38.44227878049846,42.62280296988376,0.0,100.08844255011154,200304.85252455442,0.6550414086896056,0.5388412958382397,0.7869141386537248,0.12498633757965044,0.48446324984400724,0.909523464346729,0.2927868669654844,-0.2874473440325091,-0.006304052864454686,0.16295645111976276,-0.46220854318472593,-0.0820681647355132,-1.3145256751348913,-1.4861270903761559,-1.0102791889383211,-1.104948359840449,0.06376429370282688,-1.426610208614994,-0.3219549512305533,0.03158466325674936,-1.21599560115911,-0.7039454703086384,-0.602755310044444,-0.3054273995705902,-0.18500451866775947,0.7747415562486295,-0.142732424344929,-0.10077387492809932,0.4472230510149548,0.014345012315050393,0.18095626889150862,1.154026960099575,0.3345112535800342,-0.04689598292622699,-0.0776584304978356,0.9681050609759435,-0.632728674301492,-0.271740305191934,-0.5442029166556872,-0.7060944884379876,-1.2207949612224975,-0.2139495287220226,-0.1782485333921266,-0.4304150754387158,-0.4476573607056691,0.19907399365328948,0.5250723762330012,-0.0036636949446158806,-1.4737596825564192,-1.5768257253038052,-2.3875608437003812,-2.029109120540494,-2.621597022662789,-1.5526527972829502,-1.5936837226554523,-0.6150797440099104,-1.305809747673094,-0.8831316794182664,-0.7821302201034832,-1.0692521851547214,1.3225116076349053,1.1626844166608894,1.627275013689705,1.870556607223865,1.4706312893411426,2.0703119302273008,-2.2627888431538357,-2.1035174995644956,-1.7962184448374798,-2.85400410308188,-2.09924595098425,-2.050438584917959,0.2381470387041868,-0.30475838156564616,0.1995372491300879,-0.8850617551163649,0.068011047314399,-0.7997803978536258,0.21788863843294787,-0.2231276816836502,-0.2969354350823241,0.1953134603513348,0.1928413142339456,0.1942483284191483,-0.4181713942912758,-0.38229880390429594,0.4459258314605114,-0.6684786796233886,-0.4251798183414264,-0.12544181393953946,-0.6454254223177875,-1.0289876748301543,-1.1314058551704043,-0.577341322298196,-0.4932412480715718,-1.0966512661381236,90.06749564808703
